movie_id,title,year,genre,rating,votes,runtime_min,budget_usd,revenue_usd
414,The Storm River,1984,Drama,5.9,6141,138,100696144,100827681
415,The Night Light,1978,Documentary,6.4,26398,107,220379070,242159401
416,The Iron Game,1990,Drama,7.9,12249,141,179780128,1165182423
417,The Dark Mind,2015,Comedy,6.2,26736,136,172401410,135664077
418,The Night Knight,1990,Action,4.2,43264,96,214242549,186941877
419,The Dark House,2012,Romance,6.8,37240,86,67765873,1736179450
420,The Neon Blood,2016,Documentary,4.9,1700,88,34776551,45532178
421,The Neon Heart,2021,Thriller,7.3,12551,80,131272299,395880234
422,The Neon City,2011,Comedy,8.5,4237,168,126733750,17403437
423,The Shadow Knight,2008,Crime,7.2,6106,75,209283876,413649391
424,The Silent Mind,1998,Animation,7.5,76427,167,18003173,43795794
425,The Last House,2018,Drama,4.7,39048,157,87442674,29061976
426,The Silent Heart,1986,Animation,6.5,109756,137,52436701,14225230
427,The Wild River,2014,Documentary,6.2,6879,84,4512774,15481545
428,The Silver Road,2015,Animation,5.5,727,128,221661063,138486229
429,The Silent Mind,1977,Thriller,6.2,3474,141,27070251,15011333
430,The Lost Code,2008,Romance,3.9,77020,97,150900660,423105420
431,The Shadow Dream,2018,Crime,4.5,106559,98,148630230,155483756
432,The Night Code,2003,Animation,7.0,164957,156,116585104,359837944
433,The The World,1988,Drama,5.2,81732,132,121124809,53577425
434,The Hollow Code,1994,Drama,7.8,5280,173,221637817,1302714939
435,The Last Code,1981,Horror,7.8,3102,149,68070452,8133687
436,The Hollow Hour,2011,Crime,6.8,894630,97,132070697,1078607561
437,The Broken Line,2016,Comedy,5.8,29261,82,248462995,684033974
438,The Dark Ocean,2024,Animation,8.7,1479,152,4069393,10257118
439,The Broken Ocean,1977,Horror,5.7,3084,94,14561308,22652062
440,The Fire War,1984,Documentary,8.1,28504,126,71479870,23117479
441,The Broken Game,2010,Crime,6.9,38472,169,141726693,119699338
442,The The Ocean,1980,Drama,7.8,2282,121,94498179,56742395
443,The Red War,1997,Comedy,3.3,17463,80,249091592,665037386
444,The Lost Ocean,1982,Documentary,3.7,65248,154,249767108,193623012
445,The Fire Knight,2005,Horror,7.4,25946,141,202421926,122668290
446,The Silver Road,2012,Action,6.6,418357,107,46719832,24533585
447,The Night Light,2004,Animation,6.4,13038,159,97695589,796077734
448,The Eternal Dream,2020,Action,6.4,2960,151,143689725,80273872
449,The Iron Star,1977,Animation,6.5,8592,95,5931756,5337390
450,The Silent War,1992,Comedy,8.2,384500,124,240015488,158456357
451,The Iron Edge,2021,Romance,3.9,61715,104,113027064,90188821
452,The Fire Ocean,2003,Animation,8.9,26441,92,156969241,302159338
453,The Shadow Game,1983,Drama,3.7,326209,147,247185410,408171558
454,The Gold War,2021,Thriller,7.8,2060,127,111394554,39921701
455,The Shadow Light,1981,Documentary,6.7,56090,151,63326025,73360007
456,The Blue Mind,2005,Comedy,6.7,4714,79,110679816,76248302
457,The Silent House,1986,Crime,10.0,260304,116,233673116,286353591
458,The Neon World,2022,Action,4.7,1175378,125,165149589,1295637650
459,The Dark Mind,2008,Sci-Fi,7.7,3334,169,11536526,19107702
460,The Silver House,2003,Animation,7.5,13319,180,77749613,93567074
461,The Neon War,1984,Horror,4.5,1320,98,210039049,1135117256
462,The Shadow Hour,2001,Comedy,7.0,11834,133,159461603,91194752
463,The Fire City,1982,Drama,6.0,34811,145,103168416,15478476
464,The Fire Mind,1986,Action,4.6,1918,132,78518934,135527108
465,The Blue Code,2014,Documentary,6.5,21671,178,2543650,4949666
466,The Silver Dream,2004,Thriller,6.3,15758,151,2764432,1418109
467,The Storm River,1978,Action,6.7,12014,79,180045521,340668211
468,The Silver Code,1981,Animation,6.9,15572,161,77337820,193633236
469,The Last Line,1986,Animation,8.8,13392,173,81341251,5654130
470,The Steel Mind,1979,Thriller,6.0,9688,163,231695562,137988413
471,The Gold World,2014,Crime,8.2,120238,165,78091255,46324507
472,The Wild City,2014,Crime,7.2,12379,147,134250534,198648294
473,The Dark Game,1989,Romance,5.5,35882,101,215631420,408095713
474,The Last Ocean,2010,Sci-Fi,2.7,83543,156,55005761,114967850
475,The Shadow Mind,2007,Romance,4.2,3019,125,195453742,5113325798
476,The Neon Game,1996,Documentary,5.8,355581,135,215011344,96992350
477,The Hollow Game,2001,Romance,6.9,26008,161,85692148,127386386
478,The Silent City,1979,Crime,6.3,206758,78,92040532,488537698
479,The Night Blood,1982,Documentary,8.0,61537,79,73879532,74339933
480,The Last Rain,1994,Animation,4.7,5453,89,101452759,1235770636
481,The Storm War,1976,Comedy,7.4,3645,136,197613151,676112857
482,The Steel Hour,2008,Action,3.6,44316,167,10811997,11441058
483,The Iron Knight,1994,Crime,8.4,31393,134,239689017,63770063
484,The Lost Road,2023,Drama,5.6,10289,110,143881699,111481794
485,The Fire Ocean,1985,Crime,6.5,52474,101,146633943,135796326
486,The Wild House,1990,Comedy,6.7,4281,118,146110060,176484161
487,The Silver Blood,1999,Sci-Fi,7.9,1440,150,169972251,1562381191
488,The Eternal Code,1996,Drama,7.0,978373,160,218244766,2613143068
489,The Night Star,1980,Drama,7.7,18034,162,173984802,461067760
490,The Storm Rain,2014,Documentary,3.6,5978,98,188801368,742200760
491,The Steel Hour,1976,Horror,7.1,13699,111,207142730,151836019
492,The Silent Code,2020,Horror,6.8,99745,158,20038512,79147893
493,The Broken Code,1990,Romance,5.2,308273,118,56898500,286539106
494,The Wild Hour,2009,Crime,5.3,49291,160,21909619,123015535
495,The Silver Light,2013,Romance,4.8,84217,126,19685157,45415876
496,The The War,2006,Drama,6.9,37423,102,220320785,67864024
497,The Iron Line,2003,Romance,5.1,30712,162,236532074,153532385
498,The The Star,1980,Horror,6.2,45733,140,109500917,58154753
499,The Fire Mind,2019,Animation,4.8,74855,130,147329211,109215105
500,The Fire War,1999,Action,5.4,138887,128,42410811,3306805
501,The Broken Dream,1979,Documentary,6.0,1046018,92,23726670,47187329
502,The Night World,1999,Sci-Fi,5.9,11971,152,2994473,9674976
503,The Gold Rain,2001,Animation,8.1,20112,149,130260505,404784363
504,The Last Dream,1980,Crime,5.7,27052,106,127822753,336047614
505,The Storm Line,1994,Romance,4.2,24872,133,138616954,959862072
506,The Gold House,1993,Documentary,4.5,10407,151,202172316,57145800
507,The Gold Road,2012,Drama,6.7,40057,85,35043342,50461474
508,The Hollow War,2014,Documentary,6.9,111,76,200025876,120430130
509,The Last War,1998,Crime,6.9,83901,177,142569866,495163848
510,The Shadow Mind,1984,Crime,5.5,2386269,127,207794028,155382110
511,The Wild Dream,2021,Thriller,6.8,249,81,45989889,55177628
512,The Iron Rain,1999,Horror,6.1,61839,108,39963361,59166295
513,The Lost Road,2018,Crime,5.8,26008,130,164875971,151245093
514,The Steel Game,2000,Drama,8.1,14604,105,198115766,966541691
515,The Silver Hour,1995,Comedy,4.5,17368,111,68617847,474065424
516,The Shadow Hour,1980,Drama,5.9,89819,159,206046506,1351645252
517,The Storm Road,1991,Drama,5.9,1535,110,207523268,76604016
518,The Eternal River,2024,Documentary,8.5,12057,82,70320396,274783722
519,The Eternal Road,1987,Comedy,5.8,21336,173,116763751,40674610
520,The Fire Knight,1977,Action,5.9,721,107,209638012,115383562
521,The Wild Line,2017,Horror,5.9,8440,75,139347071,890834361
522,The Hollow Dream,2021,Romance,7.0,1965542,144,61625301,238481548
523,The Neon House,1996,Horror,5.9,1077,118,22597453,19407484
524,The Eternal Mind,2017,Drama,5.2,674,88,170279976,431964569
525,The Neon Rain,1977,Action,7.3,41124,83,213799300,319108340
526,The Steel Rain,1977,Animation,8.6,9579,167,12492938,13729295
527,The The City,1984,Action,6.4,21187,154,13294799,5106363
528,The Silver Edge,1994,Thriller,5.5,74539,153,46819083,116876906
529,The Blue House,1979,Crime,7.0,54490,162,155609966,235894274
530,The Neon City,1986,Documentary,5.1,11592,93,204353303,170815554
531,The Shadow River,1990,Crime,6.9,124886,77,237123058,312961040
532,The Gold World,1993,Documentary,6.3,4951,173,128778624,263430844
533,The Iron Blood,2001,Horror,6.6,112299,166,135187564,225301754
534,The Neon World,1975,Thriller,7.4,28142,142,26684938,159225541
535,The Dark House,2004,Romance,6.8,8506,176,41055244,52542712
536,The Lost House,1993,Animation,4.5,5819,153,217131793,996472158
537,The Broken Mind,1986,Romance,6.7,23272,105,194650165,209756568
538,The Wild Code,1989,Documentary,6.8,91165,87,64650975,66354859
539,The Red Road,1978,Thriller,7.1,325697,124,101256638,14751912
540,The Storm Star,1996,Sci-Fi,6.0,345,82,76324105,94561598
541,The Blue Code,2013,Documentary,7.9,40107,104,24212776,23810192
542,The Hollow Star,2004,Crime,8.6,1330,169,235236368,166419066
543,The Lost Rain,1984,Documentary,9.1,16396,135,197891045,295966410
544,The Last Knight,1990,Documentary,5.0,67298,102,36624606,35927285
545,The Red Rain,2017,Action,5.8,1104,173,38211573,151820347
546,The Last Edge,2015,Romance,8.6,12176,129,203101836,390692965
547,The Dark Blood,2022,Romance,8.0,201155,81,30787355,28546676
548,The Storm Star,1986,Animation,5.8,123329,146,191411236,445475736
549,The Steel Line,1982,Sci-Fi,5.1,369410,172,61515344,4061964
550,The Neon Dream,1978,Sci-Fi,4.7,2235,137,135606985,192854937
551,The Last Hour,2003,Drama,4.7,263106,85,105873035,372997994
552,The Neon War,1992,Documentary,4.8,4617,94,235879182,78250096
553,The Storm Heart,1997,Crime,4.5,240945,117,111512657,222820127
554,The Iron City,2017,Sci-Fi,7.6,1579324,131,123945342,113595805
555,The Fire City,1989,Thriller,2.8,8723,96,167062287,1500714048
556,The Neon House,1982,Romance,6.9,2200,91,119350143,97323833
557,The Eternal Game,1997,Comedy,7.4,30376,157,190368157,1706496944
558,The Red River,2021,Romance,7.7,20432,161,148897197,260305070
559,The Eternal River,1978,Animation,5.8,33345,173,75605506,57737472
560,The Broken Blood,2000,Horror,5.9,4737,152,138319724,141151743
561,The Eternal Ocean,1998,Drama,7.8,6716,146,24514579,67241678
562,The Fire Mind,2021,Sci-Fi,6.6,362572,128,38464914,217306104
563,The Shadow Dream,2005,Documentary,8.2,36257,75,110913753,207773093
564,The Wild House,2020,Sci-Fi,6.4,340220,100,50930717,153351950
565,The Iron Line,2012,Drama,5.9,19363,75,42345494,169519383
566,The Last Edge,2006,Romance,8.2,1120475,78,33039022,109234980
567,The Hollow Knight,2012,Sci-Fi,5.0,1564,163,220655579,78087894
568,The Dark Road,1985,Romance,6.7,30580,134,236771495,535438020
569,The Shadow Hour,2001,Crime,4.2,2475,156,21623004,32317534
570,The Red Hour,2023,Animation,3.9,4080,115,222948338,82174064
571,The Shadow Hour,2012,Thriller,6.0,3891,174,131164090,26248271
572,The Steel Dream,1984,Animation,7.1,23597,176,241801833,451398730
573,The Iron Blood,2019,Drama,6.5,19019,179,36227363,197431051
574,The Lost Star,2003,Drama,5.8,611332,172,92817041,55805847
575,The Last Knight,2019,Documentary,7.1,5024,85,115032743,706944593
576,The Wild Hour,2023,Sci-Fi,7.3,16423,79,213884129,566368536
577,The Red Knight,1977,Comedy,8.4,1218509,152,56136960,91437618
578,The Night World,1984,Crime,7.3,233540,95,230549380,312459402
579,The Hollow City,1979,Documentary,8.0,5045,171,145183795,617266896
580,The Storm Hour,2018,Documentary,7.6,9868,102,139043202,110824169
581,The Silent Ocean,1982,Documentary,4.9,11283,167,11900778,3900375
582,The Broken Mind,2013,Comedy,6.3,293399,131,61632436,94781102
583,The Silent Light,2005,Crime,7.7,58582,141,177777703,338439381
584,The Broken Heart,1981,Sci-Fi,6.0,3691,100,91900741,100150232
585,The Silent Heart,2023,Animation,6.1,544,157,108437406,69793642
586,The Fire Knight,1992,Comedy,4.7,2395,90,68294046,90021655
587,The Last World,2022,Documentary,7.0,6277,94,82269535,139986163
588,The Neon Dream,2004,Action,6.7,1067,137,136504810,98834587
589,The Dark City,2023,Animation,8.0,221855,115,229941698,209601676
590,The Silent Heart,2017,Comedy,6.8,129835,165,45062134,59808874
591,The Silent Road,2011,Documentary,5.6,97419,135,151929287,703234500
592,The Hollow Knight,2012,Romance,4.7,11686,80,35412904,116140845
593,The Hollow River,1999,Comedy,7.6,10359,159,66559692,26252630
594,The Broken Road,1994,Action,7.2,4477,143,88541323,90865374
595,The Blue Game,2019,Documentary,6.2,5088,116,154689673,54195600
596,The Last Dream,2007,Thriller,6.6,547341,96,166041600,55079258
597,The Gold River,1993,Crime,6.4,80095,154,200417484,375806611
598,The Iron Line,2008,Animation,7.7,19783,176,21578689,42269600
599,The Hollow Heart,1995,Thriller,6.9,48250,172,147985186,2534799066
600,The Broken Code,2017,Action,7.9,3693,143,218146426,689085534
601,The Last Mind,2008,Horror,7.0,656,172,81604637,299742061
602,The Lost War,1992,Thriller,8.0,507809,107,185376208,335187355
603,The Shadow Road,1976,Drama,6.6,16657,130,114284896,200422655
604,The The House,1976,Comedy,9.1,323,159,148829047,944125300
605,The Fire Star,1995,Comedy,4.2,223624,121,181300598,329324565
606,The Storm Game,2011,Crime,4.8,34218,174,141998445,114879298
607,The Hollow House,2022,Documentary,4.7,4583,93,29672668,34847618
608,The Red Ocean,2009,Action,8.0,7385,162,67128184,293954859
609,The Red Hour,2016,Animation,8.4,706870,81,186403659,126369878
610,The Shadow Rain,1990,Romance,6.1,163836,125,249975870,189923482
611,The Storm Line,2024,Comedy,5.0,9482,174,132987528,164971741
612,The Storm Rain,1985,Action,4.6,87507,120,113976573,393447754
613,The Storm Code,2023,Comedy,8.4,186635,92,1825655,1558092
614,The Silver Line,1982,Romance,7.1,1943,173,223968229,405735096
615,The Broken Blood,2003,Drama,4.2,1591,180,88934202,227952638
616,The Night River,2000,Documentary,6.8,120622,77,248796084,435033879
617,The Eternal Heart,1987,Comedy,6.3,33020,122,46667012,122353692
618,The Silent War,1989,Horror,9.2,54460,179,210949261,58544185
619,The Iron Road,1988,Thriller,2.8,2193,128,49417669,55509945
620,The Wild War,2014,Romance,3.8,17610,149,184681546,328621636
621,The Dark Game,2019,Thriller,5.7,11013,151,69780034,18029260
622,The Iron Light,2005,Romance,7.1,84014,80,2439078,1083821
623,The Steel Line,1983,Drama,8.3,31994,139,133295683,71351084
624,The Gold World,1991,Romance,6.1,2095419,130,76947237,265332262
625,The Dark Heart,2002,Sci-Fi,7.5,320217,81,51712815,31912227
626,The Lost War,1985,Comedy,5.7,77181,138,11949941,19555498
627,The The World,1997,Crime,8.8,5899,140,221807424,426131324
628,The The Ocean,1986,Comedy,8.1,16144,173,134710592,2690983098
629,The Wild Rain,2000,Sci-Fi,4.2,2986,78,22760246,24327710
630,The Hollow War,2013,Thriller,8.8,49437,80,177140032,350997356
631,The Shadow Star,1978,Horror,6.9,1193992,145,162676400,156534797
632,The Iron Edge,1980,Drama,5.4,11612,157,203013401,48217295
633,The Last Line,1997,Romance,5.2,23982,124,128893304,64404811
634,The Night War,2014,Documentary,4.2,1195,86,11855017,37677441
635,The Night World,2008,Horror,5.3,6146,177,129207824,274072895
636,The Lost Rain,1993,Crime,5.3,37186,80,138818660,58131325
637,The Storm Code,1991,Documentary,5.4,102373,175,49911122,41439781
638,The Silver Road,2023,Comedy,8.0,104074,108,92626249,64719249
639,The Silver Heart,2002,Sci-Fi,6.4,4501,136,124524069,2063422914
640,The Fire Knight,2014,Thriller,6.5,363410,163,181872652,435339161
641,The Eternal War,1982,Documentary,7.4,20418,105,117981077,171219944
642,The Night Mind,2002,Sci-Fi,4.5,399,137,127564418,38535859
643,The Neon Ocean,2011,Action,7.2,11669,166,116907194,431686500
644,The Dark World,2006,Action,5.3,10858,167,165147016,506711576
645,The Red Rain,2002,Horror,4.9,2287,135,32391040,37766046
646,The Hollow Game,1976,Crime,5.7,316,135,93300831,101513331
647,The Shadow Edge,2020,Thriller,6.1,1889,128,224628409,192505280
648,The Wild Hour,1993,Horror,5.9,45071,136,35654093,24767765
649,The Lost Dream,2006,Thriller,6.2,168157,95,47899644,47365157
650,The Steel Edge,2006,Comedy,7.4,6250,120,207527235,175098056
651,The Shadow Hour,2020,Thriller,9.7,261888,88,222086187,372632165
652,The Lost War,1998,Romance,7.6,4178,131,205538338,288142752
653,The Broken Blood,1996,Thriller,6.8,195353,111,136566007,85494708
654,The Broken Rain,1984,Animation,5.8,139673,175,62252141,28329698
655,The Dark War,2018,Crime,6.3,2754,173,45110570,50537075
656,The Storm Blood,1978,Action,6.8,359595,162,189116989,291362510
657,The Silver Rain,1992,Romance,8.1,2884,157,56065123,444330398
658,The Fire World,2016,Animation,5.4,14644,113,23623988,9666591
659,The Iron Line,1993,Animation,6.9,8291,156,43957012,65080415
660,The Lost Rain,1982,Sci-Fi,8.1,3349958,108,169306221,231919984
661,The Iron Code,2011,Drama,6.4,834506,143,227692607,395561821
662,The Red Rain,2020,Comedy,5.0,4451,88,89005748,124419027
663,The Hollow Dream,1984,Animation,5.9,280720,132,21957479,18463480
664,The Wild Line,2024,Drama,3.9,13490,138,171848738,183458679
665,The Eternal Heart,1984,Action,4.9,235,140,232732721,370004865
666,The Red Code,2022,Sci-Fi,6.4,1525,90,162490826,432677045
667,The Iron Ocean,1977,Thriller,5.8,7555,112,131439644,411785078
668,The Broken Heart,1986,Crime,6.4,187562,90,147978424,26929102
669,The Steel Rain,1994,Documentary,3.7,138622,167,224790200,650003384
670,The Broken Light,2017,Thriller,5.3,5959,116,24975306,156169017
671,The The Code,2000,Sci-Fi,6.3,62949,110,174386898,101015924
672,The Dark Code,2010,Animation,6.9,89204,85,52654156,390742926
673,The Last Dream,1987,Crime,6.5,402489,110,212193486,1141803955
674,The Steel Game,1995,Horror,4.8,15478,77,92256393,103533330
675,The Broken City,1991,Action,9.8,26918,98,69599894,161900250
676,The Night Heart,2014,Animation,8.6,62476,87,86910476,38724356
677,The The Road,2023,Animation,3.1,6896,145,110273756,2118931294
678,The Broken Rain,2012,Comedy,6.4,48879,146,175899365,479881202
679,The Dark Knight,2015,Documentary,4.1,1525,96,210922879,1686934685
680,The Neon Code,2014,Comedy,6.5,18920,162,103046681,88925676
681,The Storm Game,1994,Sci-Fi,8.3,1362167,110,236761302,236850096
682,The Silver Game,2023,Action,7.7,58718,159,87339111,71297300
683,The Last Dream,2019,Action,8.6,41385,137,205672705,227266479
684,The Shadow Knight,2017,Comedy,8.9,17772,179,102032783,330395950
685,The Night Star,2004,Documentary,5.9,353490,165,97051849,402083595
686,The Steel Heart,1998,Drama,7.2,959,165,190775279,102259090
687,The Fire Road,2010,Crime,7.3,97530,97,18545108,45404510
688,The Neon Rain,1989,Action,8.7,136,77,187021963,556729566
689,The Night House,2002,Sci-Fi,4.4,1950,134,134029825,67483186
690,The The Star,2001,Horror,3.9,25916,125,53239724,6751792
691,The The Code,1979,Romance,7.3,11787,155,26964714,8746849
692,The Night River,1991,Crime,6.0,4238,118,224477219,96231917
693,The Last War,2014,Action,5.9,17855,82,247078642,103952218
