order_id,customer_id,movie_id,quantity,price_usd,order_date,status
594,273,931,2,11.76,2023-02-27,pending
595,1584,1716,2,9.15,2019-02-08,pending
596,258,4186,2,15.49,2022-11-08,refunded
597,954,2224,1,17.57,2018-02-16,completed
598,1032,4350,1,9.82,2018-10-09,pending
599,1405,936,3,13.77,2023-02-10,completed
600,14,3551,3,5.78,2021-04-24,completed
601,1463,3808,5,6.29,2022-07-04,pending
602,1059,105,2,12.79,2021-07-03,completed
603,148,1905,1,7.43,2022-04-25,completed
604,335,4628,1,24.94,2022-05-14,completed
605,915,2072,1,21.14,2022-01-29,refunded
606,1516,1674,1,12.54,2020-03-07,completed
607,125,3734,1,20.14,2018-12-18,refunded
608,936,4927,1,7.44,2020-05-19,completed
609,1744,2621,5,22.83,2021-02-05,pending
610,268,1805,3,6.29,2022-01-09,completed
611,989,282,1,7.01,2023-05-11,completed
612,1069,2975,1,7.55,2019-05-01,completed
613,1090,1939,1,14.97,2021-04-04,completed
614,72,1923,1,23.41,2021-10-24,completed
615,1315,4025,3,19.77,2021-04-12,completed
616,244,2931,5,8.9,2020-09-27,completed
617,671,3008,1,16.98,2021-07-24,completed
618,406,2874,2,8.37,2018-02-11,completed
619,1861,3918,2,22.45,2022-10-14,pending
620,403,4764,2,21.52,2018-11-14,refunded
621,496,18,3,9.11,2020-10-14,pending
622,1753,1918,2,6.32,2021-08-07,refunded
623,1612,2132,1,17.12,2022-05-16,refunded
624,207,1201,2,12.05,2022-07-08,refunded
625,1250,4387,2,7.45,2021-11-23,completed
626,387,1556,2,7.34,2020-05-13,completed
627,1692,1632,1,19.25,2021-05-15,completed
628,1391,3046,1,22.86,2018-06-13,completed
629,598,177,3,19.53,2019-12-18,completed
630,103,4169,2,21.15,2018-04-24,completed
631,941,3382,1,22.83,2021-01-22,completed
632,346,4201,1,9.9,2019-03-25,completed
633,1920,3057,1,18.22,2022-04-02,completed
634,1371,699,2,18.6,2020-11-24,completed
635,1896,3181,1,7.23,2019-07-16,completed
636,974,3401,1,13.63,2020-06-15,completed
637,979,3475,1,18.77,2022-12-12,completed
638,837,1791,3,6.09,2018-10-12,completed
639,582,1535,1,5.45,2021-08-26,completed
640,250,2159,3,24.61,2022-03-12,refunded
641,1963,2320,1,23.99,2019-01-17,completed
642,51,4692,1,6.28,2018-09-18,completed
643,520,2944,1,6.93,2021-05-06,completed
644,1668,3339,1,20.65,2018-01-06,pending
645,312,1785,2,18.36,2021-05-30,pending
646,1684,1922,2,8.65,2019-04-02,completed
647,1542,1998,2,24.49,2020-06-19,completed
648,1224,4516,1,12.4,2022-11-11,completed
649,301,2901,2,6.32,2018-05-03,completed
650,394,2596,1,22.07,2021-10-21,completed
651,248,3059,1,20.19,2019-12-19,completed
652,541,4581,1,9.98,2018-01-03,pending
653,968,1010,1,20.18,2020-04-07,completed
654,1791,4553,1,5.52,2022-04-27,completed
655,213,1486,3,6.3,2018-09-25,refunded
656,252,409,1,18.96,2018-01-10,refunded
657,1413,970,1,20.74,2022-01-25,pending
658,1593,3194,1,23.8,2022-10-28,pending
659,962,3596,1,8.87,2021-03-16,completed
660,215,3570,2,19.43,2023-06-24,completed
661,1425,2490,1,12.32,2020-06-23,completed
662,1181,242,1,13.79,2022-12-24,refunded
663,171,4023,1,11.39,2020-04-19,completed
664,1069,4713,2,10.04,2018-11-09,completed
665,1461,2145,2,16.73,2019-04-22,completed
666,1659,4376,3,7.0,2023-02-28,pending
667,1220,3445,1,17.32,2021-12-11,completed
668,795,1657,1,6.03,2018-11-03,refunded
669,323,160,2,15.24,2019-05-31,completed
670,229,2846,1,14.0,2019-03-01,pending
671,226,416,1,15.43,2021-06-12,refunded
672,489,1686,2,8.65,2022-06-05,refunded
673,202,2804,2,11.82,2023-04-27,pending
674,1261,4975,2,12.96,2020-08-31,completed
675,1259,495,1,20.09,2021-03-11,refunded
676,1593,1445,2,7.03,2021-01-09,pending
677,758,4376,1,14.13,2022-06-12,completed
678,469,680,1,23.21,2022-05-31,pending
679,727,3670,2,10.51,2021-06-21,pending
680,1800,3567,2,11.78,2021-01-31,pending
681,971,498,1,11.58,2021-11-20,completed
682,1893,1245,3,7.65,2021-09-16,refunded
683,82,3013,1,14.1,2021-08-27,completed
684,72,385,2,18.89,2020-04-29,pending
685,1660,4300,2,16.91,2021-02-08,pending
686,886,2240,1,23.25,2022-03-21,completed
687,1725,4463,1,7.04,2020-08-18,refunded
688,846,3702,2,8.26,2022-05-27,pending
689,551,2067,2,22.82,2020-01-29,completed
690,1294,18,5,7.14,2021-12-09,refunded
691,1485,462,2,8.86,2020-02-29,refunded
692,366,424,5,13.18,2022-07-04,completed
693,1018,1025,1,22.78,2020-07-19,completed
694,1691,4643,1,20.25,2020-05-28,refunded
695,533,2988,1,6.29,2018-10-25,completed
696,1211,1271,3,12.12,2020-06-09,completed
697,1381,2987,1,17.64,2023-04-21,completed
698,1910,3638,1,18.28,2018-09-09,completed
699,334,64,1,12.14,2022-09-16,completed
700,1406,2594,1,9.87,2022-03-16,completed
701,42,3950,2,10.55,2021-07-08,pending
702,418,4349,1,22.72,2020-07-09,completed
703,974,2962,2,9.28,2019-12-22,pending
704,1339,1443,1,8.89,2019-09-06,completed
705,1135,1061,1,8.0,2021-04-22,completed
706,199,3863,1,12.92,2020-09-23,pending
707,1926,620,2,24.06,2021-01-22,refunded
708,1070,4816,2,15.86,2021-04-11,completed
709,1576,2134,1,17.54,2023-04-12,refunded
710,1424,638,1,16.16,2018-04-24,completed
711,1553,4156,1,6.23,2020-01-24,pending
712,1798,4341,1,5.12,2022-11-15,pending
713,1506,759,1,21.21,2021-01-25,refunded
714,449,1064,1,8.83,2018-07-28,pending
715,1878,2693,1,13.28,2018-10-15,completed
716,1723,2019,1,5.51,2020-01-16,pending
717,1558,2002,3,16.05,2021-06-14,pending
718,481,1992,5,9.19,2021-10-23,pending
719,997,1676,2,9.59,2022-03-07,pending
720,121,2674,2,15.98,2021-06-08,pending
721,1914,4350,2,11.78,2022-03-12,pending
722,139,2320,5,15.72,2019-10-25,pending
723,685,548,1,13.2,2019-07-16,refunded
724,617,1093,2,22.56,2020-08-05,completed
725,108,305,1,12.82,2020-08-06,completed
726,570,4293,1,10.86,2018-10-15,pending
727,1870,368,5,23.53,2021-01-12,pending
728,223,4947,1,10.82,2021-07-13,completed
729,908,3458,1,17.7,2020-07-21,refunded
730,1582,4936,1,9.78,2018-02-08,completed
731,1598,3674,2,7.26,2022-09-17,completed
732,408,3717,1,5.21,2019-07-08,pending
733,223,4803,3,19.74,2021-05-03,pending
734,959,175,2,14.09,2023-01-08,refunded
735,444,817,1,6.03,2018-12-21,refunded
736,1523,571,5,24.02,2018-12-07,completed
737,1857,2602,1,15.4,2018-05-28,pending
738,19,2042,1,7.67,2018-08-28,completed
739,1689,4153,1,17.31,2023-02-10,completed
740,1137,3317,1,5.59,2020-08-25,completed
741,1262,2528,1,20.06,2019-10-22,refunded
742,327,2071,1,13.21,2019-11-29,pending
743,1958,2097,1,20.9,2022-01-26,refunded
744,1161,4167,5,6.47,2018-03-21,completed
745,409,2533,1,9.43,2020-10-14,completed
746,1168,1497,3,17.8,2022-07-13,completed
747,86,4422,1,5.99,2022-01-25,pending
748,1195,1904,1,13.11,2018-05-27,completed
749,1208,217,2,24.27,2018-12-12,refunded
750,932,2462,3,21.77,2022-09-28,completed
751,1500,1845,2,7.63,2022-01-29,pending
752,1216,4629,1,22.41,2022-09-22,completed
753,1339,1494,1,11.34,2022-11-22,completed
754,927,1923,1,22.17,2018-11-27,completed
755,1866,3389,1,20.23,2020-12-17,refunded
756,229,3833,1,16.23,2019-01-30,pending
757,1709,1553,1,7.06,2020-10-05,pending
758,195,239,2,8.06,2021-08-11,completed
759,26,1540,1,23.78,2021-01-01,completed
760,751,2546,1,20.01,2023-03-30,completed
761,1804,2770,1,20.83,2018-07-07,completed
762,1970,2145,1,6.2,2020-07-26,pending
763,1166,3995,2,11.05,2018-06-19,completed
764,352,1333,1,24.15,2018-06-22,completed
765,27,3820,1,12.01,2023-04-04,completed
766,832,3027,2,9.72,2019-01-03,completed
767,53,3470,1,13.09,2019-12-12,completed
768,387,1282,1,7.71,2018-02-15,completed
769,328,1214,3,14.29,2022-08-17,completed
770,536,1283,1,24.62,2019-08-30,pending
771,648,398,5,9.01,2020-09-15,completed
772,606,2755,1,17.3,2018-10-16,completed
773,1733,181,1,22.89,2021-11-12,pending
774,1393,3627,1,6.29,2021-03-12,completed
775,328,3140,2,10.52,2020-02-08,completed
776,450,812,1,16.76,2022-02-21,completed
777,56,4621,1,18.05,2023-02-25,pending
778,439,2941,1,17.87,2023-02-20,refunded
779,1823,4269,2,7.71,2020-12-02,pending
780,353,3745,1,14.89,2019-01-29,completed
781,1140,1746,1,10.03,2018-02-03,refunded
782,544,1153,1,17.48,2018-09-02,refunded
783,722,500,1,14.55,2019-07-23,refunded
784,1734,2850,1,17.88,2020-05-06,pending
785,251,2931,1,13.54,2019-09-30,completed
786,1372,4990,2,16.19,2018-08-26,completed
787,54,155,1,5.4,2022-11-04,pending
788,1333,1000,2,14.2,2018-04-28,completed
789,908,3326,1,17.44,2019-08-31,completed
790,1834,310,1,16.12,2019-11-18,completed
791,404,4019,1,23.33,2021-03-20,completed
792,56,2516,3,16.1,2018-02-04,pending
793,1338,2445,1,16.71,2020-04-15,completed
794,1461,2335,1,6.1,2022-05-20,pending
795,1023,1901,3,11.09,2018-10-12,completed
796,205,3001,2,9.6,2023-06-20,completed
797,1831,1632,5,22.62,2020-09-22,refunded
798,1741,4128,1,12.0,2022-08-12,completed
799,1039,783,1,10.62,2019-09-21,completed
800,1442,1401,2,17.12,2019-12-31,completed
801,1654,3668,1,9.75,2022-09-21,pending
802,470,2969,1,23.19,2021-11-23,completed
803,148,1547,2,21.28,2023-01-13,refunded
804,1311,2246,3,9.96,2021-03-15,refunded
805,1165,1083,2,5.04,2023-01-05,completed
806,1917,1521,1,7.88,2021-10-21,refunded
807,1829,68,2,8.11,2022-07-27,completed
808,1076,4109,5,17.14,2020-08-28,completed
809,1389,1483,5,19.73,2018-03-04,completed
810,1301,2885,1,13.46,2022-04-08,completed
811,63,4295,1,22.57,2022-07-16,refunded
812,1559,4779,3,18.82,2020-08-28,refunded
813,691,1542,3,9.83,2020-03-15,completed
814,1362,3968,1,23.47,2022-02-06,completed
815,298,953,1,11.68,2022-11-24,refunded
816,329,1387,1,18.29,2018-02-09,completed
817,1443,1831,1,6.79,2023-06-02,completed
818,1957,1534,2,16.08,2018-04-19,pending
819,893,4937,3,16.62,2018-06-19,pending
820,110,4698,3,7.07,2020-08-29,completed
821,654,2697,2,19.27,2022-05-01,completed
822,1307,1630,1,5.19,2018-02-19,completed
823,1904,909,3,8.46,2019-02-15,completed
824,1733,3168,2,16.22,2019-08-10,completed
825,141,3213,3,7.51,2020-08-23,completed
826,500,4521,1,18.55,2018-05-26,completed
827,1948,3502,2,16.63,2022-07-08,completed
828,885,2682,1,13.46,2020-11-29,pending
829,1003,1210,1,9.42,2021-05-15,completed
830,155,320,3,15.83,2023-05-21,completed
831,557,93,1,14.69,2019-06-16,completed
832,1057,3982,3,22.61,2023-01-09,pending
833,176,4072,1,21.31,2020-09-17,completed
834,1231,183,2,20.4,2021-06-08,completed
835,500,1168,1,9.05,2022-12-29,refunded
836,509,3249,1,5.48,2019-11-09,refunded
837,822,1237,3,20.94,2018-04-13,refunded
838,342,3162,3,21.36,2021-05-20,completed
839,251,4368,2,20.98,2022-05-04,completed
840,355,830,3,13.7,2020-01-27,completed
841,1232,2934,3,9.26,2019-06-25,pending
842,1008,2310,1,10.08,2022-02-01,completed
843,1200,470,1,23.98,2019-02-16,completed
844,292,3164,2,16.69,2018-11-17,refunded
845,454,2516,1,16.21,2018-01-14,completed
846,229,150,2,24.91,2019-11-22,pending
847,1252,3194,1,16.9,2021-07-28,refunded
848,1005,1386,1,24.76,2019-10-12,refunded
849,828,4402,5,20.78,2019-02-03,completed
850,694,3763,2,5.46,2018-08-03,refunded
851,1051,182,1,12.02,2022-09-30,completed
852,353,3502,1,7.67,2019-02-18,completed
853,536,3377,2,20.79,2018-04-05,completed
854,27,3654,1,24.78,2021-03-20,refunded
855,1962,3234,2,11.97,2018-06-15,completed
856,614,1869,2,18.85,2020-08-07,refunded
857,1710,3115,2,9.63,2021-12-17,pending
858,789,3342,2,13.92,2023-01-21,refunded
859,246,1490,5,5.09,2019-06-19,completed
860,1275,4044,1,13.19,2022-10-04,completed
861,117,2069,2,23.29,2018-03-04,refunded
862,1615,4902,1,21.59,2022-03-15,pending
863,1921,1019,1,18.2,2020-05-28,completed
864,1988,1454,2,7.81,2021-10-01,pending
865,255,1553,1,10.16,2021-01-29,completed
866,1582,2182,1,14.38,2021-05-31,completed
867,1846,1631,1,16.65,2022-06-02,completed
868,310,3800,1,24.21,2023-05-07,completed
869,1384,3157,1,18.51,2018-08-10,completed
870,1872,736,1,19.86,2018-03-11,completed
871,1412,4962,1,24.46,2019-10-04,completed
872,614,581,1,21.84,2018-05-17,completed
873,1569,4767,1,14.86,2020-09-23,completed
874,1792,3423,1,8.49,2019-04-28,refunded
875,1909,2541,3,14.27,2018-09-07,completed
876,685,2804,1,10.65,2023-05-14,refunded
877,1574,1564,1,11.06,2018-01-07,pending
878,228,615,2,12.12,2018-10-17,completed
879,344,2167,1,22.88,2020-05-16,refunded
880,987,4284,1,20.75,2021-06-11,pending
881,797,3124,1,9.02,2020-11-24,completed
882,934,1860,1,5.9,2020-06-17,completed
883,897,3277,1,8.85,2018-03-23,refunded
884,909,3751,1,12.34,2019-04-28,pending
885,839,2161,1,23.06,2018-07-05,completed
886,985,3026,1,21.64,2021-01-02,pending
887,29,1437,1,7.78,2021-06-11,pending
888,1735,1616,1,23.03,2018-05-28,completed
889,2,4346,1,21.61,2019-11-29,completed
890,1912,3279,1,19.35,2018-01-22,completed
891,973,2899,2,14.18,2022-08-07,completed
892,272,4251,1,16.23,2018-03-08,completed
893,562,818,3,22.59,2020-03-13,completed
894,1104,3431,1,6.81,2020-12-21,completed
895,110,847,1,11.85,2023-03-24,completed
896,1772,3678,5,5.43,2022-07-10,completed
897,837,307,1,13.15,2022-05-30,pending
898,1951,2364,1,24.17,2018-10-15,pending
899,639,868,2,10.22,2020-06-17,completed
900,797,238,2,14.9,2018-12-07,completed
901,345,517,2,8.95,2019-10-23,refunded
902,851,4417,3,11.88,2020-12-19,pending
903,476,1554,1,7.51,2019-07-02,completed
904,1246,2842,1,23.06,2021-02-10,refunded
905,481,813,1,16.64,2019-01-03,refunded
906,1062,3114,2,16.18,2020-01-20,refunded
907,1050,3841,2,16.37,2022-12-21,refunded
908,1438,1658,1,16.92,2022-09-11,pending
909,743,3138,1,21.15,2022-02-05,pending
910,661,4900,2,13.15,2019-12-16,completed
911,243,3121,3,9.36,2021-11-10,completed
912,1077,3900,1,21.35,2022-03-14,completed
913,1775,4271,1,6.02,2023-03-15,completed
914,1331,761,1,20.99,2018-10-12,refunded
915,1891,2494,1,5.09,2018-10-27,completed
916,749,4379,1,16.55,2019-10-24,refunded
917,1581,4529,1,18.9,2019-04-03,completed
918,275,3084,3,19.52,2020-07-05,completed
919,1953,4415,1,12.92,2022-08-20,completed
920,894,3735,1,7.89,2018-01-10,pending
921,165,3862,2,17.31,2022-11-20,refunded
922,1991,807,1,24.04,2021-01-08,completed
923,1248,2670,3,19.05,2022-06-01,refunded
924,1328,4694,2,19.49,2019-05-17,completed
925,1507,1590,1,18.85,2019-05-07,refunded
926,1426,2787,2,19.42,2023-05-27,completed
927,168,4611,5,14.52,2018-09-02,completed
928,184,1394,1,19.63,2022-11-20,refunded
929,347,1457,1,9.83,2018-05-18,refunded
930,605,783,2,22.02,2021-01-26,pending
931,263,3689,1,24.72,2023-02-01,completed
932,1242,2749,1,9.88,2019-08-19,refunded
933,1200,1518,1,7.78,2022-05-19,refunded
934,285,2112,1,19.54,2022-11-22,refunded
935,1825,3084,2,16.81,2022-11-14,refunded
936,568,1079,2,13.45,2019-03-08,pending
937,1898,690,1,15.54,2018-02-25,completed
938,380,1823,2,6.09,2022-05-07,refunded
939,44,1602,1,6.32,2021-10-02,completed
940,1414,2040,1,8.19,2021-04-20,completed
941,414,4485,1,16.81,2019-12-05,completed
942,1368,4777,3,12.02,2018-06-16,completed
943,324,1976,2,18.61,2021-02-22,pending
944,900,1237,1,24.21,2022-05-03,refunded
945,936,621,1,7.65,2021-10-28,completed
946,923,132,1,22.67,2018-08-03,completed
947,633,3208,1,23.28,2021-05-21,completed
948,1439,685,1,22.0,2019-03-30,pending
949,1829,2748,1,21.78,2023-03-31,completed
950,1418,1095,2,13.46,2018-03-22,pending
951,27,968,1,15.55,2020-10-31,completed
952,1336,4369,2,17.72,2019-09-06,completed
953,1231,511,1,22.02,2018-04-17,completed
954,794,3816,3,23.8,2021-03-24,pending
955,140,1663,1,16.17,2018-03-22,refunded
956,1286,226,1,12.9,2018-10-24,completed
957,1378,4039,2,14.43,2020-04-25,refunded
958,369,1736,1,5.76,2020-06-08,pending
959,1120,3603,1,14.62,2022-11-30,completed
960,1888,1626,1,12.78,2021-05-03,refunded
961,1449,454,5,9.15,2022-02-01,completed
962,1325,1026,1,23.04,2018-02-03,pending
963,1257,1674,1,23.42,2021-05-24,pending
964,277,1634,2,16.52,2022-05-01,pending
965,1522,3046,1,19.28,2018-10-01,completed
966,675,3366,1,5.45,2020-07-23,completed
967,1870,2937,2,8.43,2020-07-11,completed
968,1969,3183,1,8.52,2023-01-20,pending
969,1908,62,1,17.99,2023-03-17,completed
970,1637,1594,1,5.17,2018-02-03,completed
971,1284,3563,3,23.63,2022-08-19,completed
972,224,18,3,6.93,2021-02-28,pending
973,700,27,1,21.07,2021-02-16,refunded
974,348,3239,1,13.36,2020-07-09,completed
975,856,3733,1,7.59,2018-01-20,completed
976,1175,2005,3,24.96,2022-09-13,completed
977,1713,2153,1,21.84,2022-02-06,completed
978,482,4745,1,8.69,2022-06-17,refunded
979,580,1222,2,15.81,2018-07-16,pending
980,1757,4761,2,17.28,2022-12-12,refunded
981,1545,2535,1,11.51,2021-03-22,pending
982,608,3469,2,12.48,2019-03-09,completed
983,1611,3244,1,9.06,2021-08-09,pending
984,1356,4538,1,23.01,2021-10-06,pending
985,1965,4689,1,21.55,2021-06-06,completed
986,216,4046,1,20.29,2021-11-17,completed
987,274,4253,1,22.52,2020-10-25,completed
988,1391,4337,1,9.28,2019-10-02,completed
989,1357,313,2,8.03,2018-11-02,completed
990,24,1039,2,16.49,2021-11-16,pending
991,1278,249,1,18.39,2021-03-21,pending
992,93,4443,1,8.45,2019-10-10,completed
993,536,3090,1,5.0,2021-04-14,refunded
994,1805,4132,2,18.0,2022-03-25,refunded
995,145,3139,1,7.35,2018-11-06,completed
996,941,4323,1,19.44,2020-12-31,pending
997,1380,708,1,8.67,2020-05-15,refunded
998,1253,4162,1,20.11,2018-10-14,completed
999,1802,1937,3,22.11,2023-02-28,pending
1000,1894,2354,1,11.22,2018-05-21,completed
1001,944,4653,2,24.15,2019-09-11,pending
1002,1489,3015,3,14.16,2018-05-18,completed
1003,904,86,1,23.94,2021-08-11,completed
1004,1332,583,1,8.84,2018-09-07,completed
1005,686,590,2,17.82,2023-02-14,pending
1006,1805,1790,1,21.56,2018-11-06,completed
1007,1717,4315,1,12.53,2020-08-27,completed
1008,618,4778,1,12.18,2022-09-07,completed
1009,23,479,3,7.55,2018-05-07,refunded
1010,1925,3119,1,22.52,2018-05-25,refunded
1011,1797,2385,5,22.71,2018-04-27,refunded
1012,590,273,5,6.02,2021-02-02,completed
1013,1959,2412,1,19.45,2018-10-03,pending
1014,1796,1404,5,20.62,2018-10-14,pending
1015,536,1310,3,17.41,2018-06-04,completed
1016,1730,3464,3,13.64,2022-04-11,completed
1017,1661,4894,1,18.4,2020-12-10,completed
1018,1629,1269,1,17.01,2020-10-11,completed
1019,1432,4518,1,7.16,2023-05-30,completed
1020,423,4091,1,16.56,2019-02-11,completed
1021,524,3008,2,8.73,2023-06-17,completed
1022,1123,4368,1,14.76,2020-03-24,pending
1023,518,3140,2,20.31,2020-06-04,pending
1024,1816,1114,2,17.56,2019-01-08,completed
1025,1325,3738,1,5.63,2018-10-06,completed
1026,961,4674,1,21.83,2018-05-30,completed
1027,191,2653,2,13.36,2020-05-16,refunded
1028,1343,3460,5,7.07,2021-11-05,refunded
1029,1673,101,1,17.31,2022-08-09,pending
1030,565,2184,1,24.0,2022-06-02,refunded
1031,277,2551,1,18.33,2020-03-09,pending
1032,1203,4787,1,23.22,2019-10-03,completed
1033,215,2337,1,22.17,2021-10-13,completed
1034,1470,1823,1,22.76,2019-03-06,pending
1035,1160,3536,5,24.64,2019-10-01,completed
1036,1009,929,1,18.69,2021-03-29,pending
1037,1407,3756,1,21.53,2021-03-24,completed
1038,1899,2239,1,12.27,2021-11-27,pending
1039,805,644,1,22.53,2023-01-03,refunded
1040,930,2531,1,15.16,2018-07-31,completed
1041,1882,3117,1,5.57,2022-10-06,completed
1042,1974,2966,1,16.95,2022-09-22,completed
1043,277,3790,1,18.99,2019-01-26,completed
1044,667,3727,1,15.19,2019-07-26,completed
1045,1670,1813,1,13.7,2022-08-21,refunded
1046,1266,627,1,21.21,2021-03-18,pending
1047,455,4997,1,17.84,2018-12-07,refunded
1048,1453,4863,2,15.34,2018-01-23,completed
1049,644,2163,3,6.01,2021-12-20,refunded
1050,1898,4578,1,24.23,2022-07-02,completed
1051,1281,1152,2,13.34,2018-09-22,completed
1052,1672,2829,2,17.94,2019-04-22,refunded
1053,1756,2122,1,16.56,2020-04-15,completed
1054,1541,4454,3,13.86,2023-03-12,completed
1055,1529,4570,1,23.5,2022-08-23,refunded
1056,502,1006,1,16.36,2022-03-24,pending
1057,934,1413,1,24.88,2018-04-06,refunded
1058,1010,2068,1,21.96,2020-12-21,completed
1059,1969,3404,3,8.02,2018-01-22,completed
1060,443,1338,2,6.82,2020-08-03,refunded
1061,447,927,2,20.11,2019-08-30,completed
1062,1389,3944,1,24.52,2022-04-19,completed
1063,388,3918,1,16.16,2018-11-24,completed
1064,284,3779,1,20.62,2019-07-13,completed
1065,1421,3132,1,6.14,2019-11-10,pending
1066,17,4684,2,9.28,2020-05-25,completed
1067,904,389,1,22.94,2019-06-24,pending
1068,1622,4549,3,14.31,2019-01-27,completed
1069,74,3957,2,17.49,2019-03-19,completed
1070,1101,2427,1,21.48,2020-11-13,pending
1071,482,1177,1,24.86,2018-05-14,refunded
1072,179,290,1,7.85,2022-08-27,pending
1073,246,4633,1,9.28,2019-06-11,pending
1074,1431,3933,1,24.72,2021-07-18,pending
1075,1624,2031,1,13.84,2021-01-16,completed
1076,732,4212,1,10.63,2019-07-15,pending
1077,67,4457,1,17.66,2020-12-11,completed
1078,430,4125,2,22.83,2022-03-18,completed
1079,1414,857,3,19.55,2021-06-07,refunded
1080,1658,4094,2,12.94,2019-07-30,refunded
1081,646,4269,2,24.86,2022-12-24,completed
1082,730,3096,1,15.36,2021-10-06,completed
1083,1854,4180,1,13.92,2020-03-28,pending
1084,1856,3868,1,14.7,2018-03-09,pending
1085,1667,2559,5,16.57,2020-11-01,completed
1086,1860,496,1,13.75,2021-07-27,completed
1087,435,3543,1,18.43,2022-01-14,completed
1088,1782,3464,2,12.73,2019-05-16,completed
1089,1524,157,1,23.7,2022-07-25,completed
1090,770,584,1,10.11,2021-04-15,completed
1091,1503,1440,2,15.72,2021-08-30,refunded
